Gene,_SCORE_GRP14_,_SCORE_GRP3_,_SCORE_GRP4_,_SCORE_GRP8_,_SCORE_GRP5_,_SCORE_GRP13_,_SCORE_GRP9_,_SCORE_GRP10_,_SCORE_GRP1_,_SCORE_GRP2_,_SCORE_GRP17_,_SCORE_GRP7_,_SCORE_GRP16_,_SCORE_GRP11_,_SCORE_GRP6_,_SCORE_GRP18_,_SCORE_GRP20_,_SCORE_GRP12_,_SCORE_GRP19_,_SCORE_GRP15_,GRP1|6_R-HSA-1474244|-18.018|Extracellular matrix organization,GRP1|6_R-HSA-216083|-13.108|Integrin cell surface interactions,GRP1|6_R-HSA-3000178|-9.995|ECM proteoglycans,GRP1|6_R-HSA-1474228|-7.264|Degradation of the extracellular matrix,GRP1|6_R-HSA-1442490|-8.209|Collagen degradation,GRP1|6_R-HSA-1474290|-7.905|Collagen formation,GRP1|6_R-HSA-2022090|-8.500|Assembly of collagen fibrils and other multimeric structures,GRP1|6_R-HSA-1650814|-5.276|Collagen biosynthesis and modifying enzymes,GRP1|6_R-HSA-8948216|-6.200|Collagen chain trimerization,GRP1|6_R-HSA-3000171|-9.740|Non-integrin membrane-ECM interactions,GRP1|6_R-HSA-375165|-3.201|NCAM signaling for neurite out-growth,GRP1|6_R-HSA-419037|-4.473|NCAM1 interactions,GRP1|6_R-HSA-186797|-2.735|Signaling by PDGF,GRP1|6_R-HSA-8875878|-3.667|MET promotes cell motility,GRP1|6_R-HSA-8874081|-3.605|MET activates PTK2 signaling,GRP1|6_R-HSA-3000170|-3.873|Syndecan interactions,GRP1|6_R-HSA-3000157|-4.584|Laminin interactions,GRP1|6_R-HSA-2214320|-4.221|Anchoring fibril formation,GRP1|6_R-HSA-2243919|-2.732|Crosslinking of collagen fibrils,GRP2|6_R-HSA-109582|-7.892|Hemostasis,"GRP2|6_R-HSA-76002|-3.747|Platelet activation, signaling and aggregation",GRP2|6_R-HSA-76005|-2.569|Response to elevated platelet cytosolic Ca2+,GRP2|6_R-HSA-114608|-2.209|Platelet degranulation,GRP2|6_R-HSA-1236974|-2.210|ER-Phagosome pathway,GRP2|6_R-HSA-140877|-2.966|Formation of Fibrin Clot (Clotting Cascade),GRP2|6_R-HSA-140875|-3.355|Common Pathway of Fibrin Clot Formation,GRP2|6_R-HSA-76009|-3.809|Platelet Aggregation (Plug Formation),GRP2|6_R-HSA-354192|-3.873|Integrin signaling,GRP2|6_R-HSA-372708|-4.221|p130Cas linkage to MAPK signaling for integrins,GRP2|6_R-HSA-354194|-4.221|GRB2:SOS provides linkage to MAPK signaling for Integrins,GRP2|6_R-HSA-6802948|-2.351|Signaling by high-kinase activity BRAF mutants,GRP2|6_R-HSA-5674135|-2.153|MAP2K and MAPK activation,GRP2|6_R-HSA-9656223|-2.020|Signaling by RAF1 mutants,GRP3|6_R-HSA-1280215|-7.519|Cytokine Signaling in Immune system,GRP3|6_R-HSA-449147|-5.814|Signaling by Interleukins,GRP3|6_R-HSA-6785807|-5.282|Interleukin-4 and Interleukin-13 signaling,GRP4|6_R-HSA-9675108|-6.637|Nervous system development,GRP4|6_R-HSA-422475|-6.725|Axon guidance,GRP4|6_R-HSA-373760|-2.983|L1CAM interactions,GRP5|6_R-HSA-381426|-6.581|Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),GRP5|6_R-HSA-8957275|-6.000|Post-translational protein phosphorylation,GRP6|6_R-HSA-186712|-5.502|Regulation of beta-cell development,GRP6|6_R-HSA-210745|-3.456|Regulation of gene expression in beta cells,GRP6|6_R-HSA-210746|-6.069|Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells,GRP7|6_R-HSA-112316|-5.412|Neuronal System,GRP7|6_R-HSA-112315|-3.174|Transmission across Chemical Synapses,GRP7|6_R-HSA-112314|-2.372|Neurotransmitter receptors and postsynaptic signal transmission,GRP7|6_R-HSA-5358351|-2.220|Signaling by Hedgehog,GRP7|6_R-HSA-111885|-2.707|Opioid Signalling,GRP7|6_R-HSA-977443|-2.649|GABA receptor activation,GRP7|6_R-HSA-991365|-2.020|Activation of GABAB receptors,GRP7|6_R-HSA-977444|-2.020|GABA B receptor activation,GRP7|6_R-HSA-9664323|-2.153|FCGR3A-mediated IL10 synthesis,GRP7|6_R-HSA-1489509|-2.020|DAG and IP3 signaling,GRP7|6_R-HSA-170670|-2.099|Adenylate cyclase inhibitory pathway,GRP7|6_R-HSA-170660|-2.542|Adenylate cyclase activating pathway,GRP8|6_R-HSA-9006934|-5.193|Signaling by Receptor Tyrosine Kinases,GRP8|6_R-HSA-166520|-2.097|Signaling by NTRKs,"GRP9|6_R-HSA-9716542|-2.801|Signaling by Rho GTPases, Miro GTPases and RHOBTB3",GRP9|6_R-HSA-194315|-2.971|Signaling by Rho GTPases,GRP9|6_R-HSA-1640170|-2.108|Cell Cycle,"GRP9|6_R-HSA-69278|-2.948|Cell Cycle, Mitotic",GRP9|6_R-HSA-195258|-2.252|RHO GTPase Effectors,GRP9|6_R-HSA-69620|-2.775|Cell Cycle Checkpoints,GRP9|6_R-HSA-2555396|-4.393|Mitotic Metaphase and Anaphase,GRP9|6_R-HSA-68882|-4.419|Mitotic Anaphase,GRP9|6_R-HSA-2467813|-4.115|Separation of Sister Chromatids,GRP9|6_R-HSA-68877|-2.812|Mitotic Prometaphase,GRP9|6_R-HSA-2500257|-5.151|Resolution of Sister Chromatid Cohesion,GRP9|6_R-HSA-5663220|-4.003|RHO GTPases Activate Formins,GRP9|6_R-HSA-9648025|-4.874|EML4 and NUDC in mitotic spindle formation,GRP9|6_R-HSA-69618|-5.095|Mitotic Spindle Checkpoint,GRP9|6_R-HSA-141444|-5.159|Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,GRP9|6_R-HSA-141424|-5.159|Amplification of signal from the kinetochores,GRP9|6_R-HSA-453276|-2.299|Regulation of mitotic cell cycle,GRP9|6_R-HSA-174143|-2.299|APC/C-mediated degradation of cell cycle proteins,GRP9|6_R-HSA-176814|-2.077|Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins,GRP9|6_R-HSA-141430|-2.553|Inactivation of APC/C via direct inhibition of the APC/C complex,GRP9|6_R-HSA-141405|-2.553|Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components,GRP9|6_R-HSA-179409|-2.189|APC-Cdc20 mediated degradation of Nek2A,GRP10|6_R-HSA-382551|-4.838|Transport of small molecules,GRP10|6_R-HSA-425407|-5.109|SLC-mediated transmembrane transport,GRP10|6_R-HSA-425393|-3.948|Transport of inorganic cations/anions and amino acids/oligopeptides,GRP10|6_R-HSA-352230|-4.296|Amino acid transport across the plasma membrane,"GRP10|6_R-HSA-425366|-3.024|Transport of bile salts and organic acids, metal ions and amine compounds",GRP10|6_R-HSA-442660|-2.640|Na+/Cl- dependent neurotransmitter transporters,GRP11|6_R-HSA-9758941|-3.723|Gastrulation,GRP11|6_R-HSA-9823739|-4.989|Formation of the anterior neural plate,GRP11|6_R-HSA-9832991|-2.542|Formation of the posterior neural plate,GRP12|6_R-HSA-1500931|-4.147|Cell-Cell communication,GRP12|6_R-HSA-446728|-4.961|Cell junction organization,GRP12|6_R-HSA-421270|-4.131|Cell-cell junction organization,GRP12|6_R-HSA-418990|-2.779|Adherens junctions interactions,GRP12|6_R-HSA-9759476|-2.643|Regulation of Homotypic Cell-Cell Adhesion,GRP12|6_R-HSA-9759475|-2.848|Regulation of CDH11 Expression and Function,GRP12|6_R-HSA-9764260|-2.643|Regulation of Expression and Function of Type II Classical Cadherins,GRP12|6_R-HSA-9762293|-2.687|Regulation of CDH11 gene transcription,GRP13|6_R-HSA-1280218|-3.968|Adaptive Immune System,GRP13|6_R-HSA-2132295|-4.625|MHC class II antigen presentation,GRP13|6_R-HSA-983189|-3.397|Kinesins,GRP14|6_R-HSA-372790|-4.432|Signaling by GPCR,GRP14|6_R-HSA-388396|-3.847|GPCR downstream signalling,GRP14|6_R-HSA-418594|-3.478|G alpha (i) signalling events,GRP14|6_R-HSA-500792|-2.587|GPCR ligand binding,GRP15|6_R-HSA-449836|-4.182|Other interleukin signaling,GRP16|6_R-HSA-3781865|-3.323|Diseases of glycosylation,GRP16|6_R-HSA-3906995|-3.623|Diseases associated with O-glycosylation of proteins,GRP16|6_R-HSA-5173105|-3.796|O-linked glycosylation,GRP16|6_R-HSA-913709|-3.155|O-linked glycosylation of mucins,GRP16|6_R-HSA-5621480|-2.848|Dectin-2 family,GRP16|6_R-HSA-5083636|-2.732|Defective GALNT12 causes CRCS1,GRP16|6_R-HSA-5083625|-2.732|Defective GALNT3 causes HFTC,GRP16|6_R-HSA-5083632|-2.640|Defective C1GALT1C1 causes TNPS,GRP16|6_R-HSA-977068|-2.189|Termination of O-glycan biosynthesis,GRP17|6_R-HSA-913531|-2.414|Interferon Signaling,GRP17|6_R-HSA-877300|-3.786|Interferon gamma signaling,GRP17|6_R-HSA-388841|-2.936|Costimulation by the CD28 family,GRP17|6_R-HSA-202433|-2.462|Generation of second messenger molecules,GRP17|6_R-HSA-202427|-2.395|Phosphorylation of CD3 and TCR zeta chains,GRP17|6_R-HSA-202430|-2.640|Translocation of ZAP-70 to Immunological synapse,GRP17|6_R-HSA-389948|-2.323|PD-1 signaling,GRP18|6_R-HSA-8963693|-3.460|Aspartate and asparagine metabolism,GRP19|6_R-HSA-2559585|-3.368|Oncogene Induced Senescence,GRP20|6_R-HSA-2682334|-3.308|EPH-Ephrin signaling,GRP20|6_R-HSA-3928665|-3.069|EPH-ephrin mediated repulsion of cells,GRP20|6_R-HSA-3928663|-2.709|EPHA-mediated growth cone collapse,_SORT_,_SORT_GRP1_,_SORT_GRP2_,_SORT_GRP3_,_SORT_GRP4_,_SORT_GRP5_,_SORT_GRP6_,_SORT_GRP7_,_SORT_GRP8_,_SORT_GRP9_,_SORT_GRP10_,_SORT_GRP11_,_SORT_GRP12_,_SORT_GRP13_,_SORT_GRP14_,_SORT_GRP15_,_SORT_GRP16_,_SORT_GRP17_,_SORT_GRP18_,_SORT_GRP19_,_SORT_GRP20_
57101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
301,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
5649,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
11113,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0
6547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,0,32,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
4791,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.1,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
8434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10395,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0
1889,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
1136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
3339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
